guid,title,comments,Published status,body
655,655,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What visible luminous sign attracted Bloom’s, who attracted Stephen's<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;gaze ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In the second storey (rere) of his (Bloom's) house the light of a paraffin oil lamp with oblique shade projected on a screen of roller blind supplied by Frank O’Hara, window blind, curtain pole and revolving shutter manufacturer, 16 Aungier street.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;How did he elucidate the mystery of an invisible person, his wife Marion (Molly) Bloom, denoted by a visible splendid sign, a lamp ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;With indirect and direct verbal allusions or affirmations : with subdued affection and admiration : with description ; with impediment; with suggestion.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Both then were silent ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Silent, each contemplating the other in both mirrors of the reciprocal flesh of theirhisnothis fellowfaces.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Were they indefinitely inactive ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;At Stephen’s suggestion, at Bloom’s instigation both, first Stephen, then Bloom, in penumbra urinated, their sides contiguous, their organs of micturition reciprocally rendered invisible by manual circumposition, their gazes, first Bloom’s, then Stephen’s, elevated to the projected luminous and semiluminous shadow.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Similarly ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The trajectories of their, first sequent, then simultaneous, urinations were dissimilar : Bloom’s longer, less irruent, in the incomplete form of the bifurcated penultimate alphabetical letter who in his ultimate year at High School (1880) had been capable of attaining the point of greatest altitude against the whole concurrent strength of the institution, 210 scholars : Stephen’s higher, more sibilant, who in the ultimate hours of the previous day had augmented by diuretic consumption an insistent vescical pressure.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What different problems presented themselves to each concerning the invisible audible collateral organ of the other ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;To Bloom. : the problems of irritability, tumescence, rigidity, reactivity, dimension, sanitariness, pelosity. To Stephen : the problem of the sacerdotal integrity of Jesus circumcised (1st January, holiday of obligation to hear mass"
656,656,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;and abstain from unnecessary servile work) and the problem as to whether the divine prepuce, the carnal bridal ring of the holy Roman catholic apostolic church, conserved in Calcata, were deserving of simple hyperduly or of the fourth degree of latria accorded to the abscission of such divine excrescences as hair and toenails.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What celestial sign was by both simultaneously observed ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A star precipitated with great apparent velocity across the firmament from Vega in the Lyre above the zenith beyond the stargroup of the Tress of Berenice towards the zodiacal sign of Leo.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;How did the centripetal remainer afford egress to the centrifugal departer ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;By inserting the barrel of an arruginated male key in the hole of an unstable female lock, obtaining a purchase on the bow of the key and turning its wards from right to left, withdrawing a bolt from its staple, pulling inward spasmodically an obsolescent unhinged door and revealing an aperture for free egress and free ingress.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;How did they take leave, one of the other, in separation ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Standing perpendicular at the same door and on different sides of its base, the lines of their valedictory arms, meeting at any point and forming any angle less than the sum of two right angles.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What sound accompanied the union of their tangent, the disunion of their (respectively) centrifugal and centripetal hands ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The sound of the peal of the hour of the night by the chime of the bells in the church of Saint George.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What echoes of that sound were by both and each heard ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;By Stephen :<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Liliata rutilantium. Turma circumdet.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Jubilantium te virginum. Chorus excipiat.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;By Bloom :<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Heigho, heigho,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Heigho, heigho."
657,657,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Where were the several members of the company which with Bloom that day at the bidding of that peal had travelled from Sandymount in the south to Glasnevin in the north ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Martin Cunningham (in bed), Jack Power (in bed), Simon Dedalus (in bed), Tom Kernan (in bed), Ned Lambert (in bed), Joe Hynes (in bed), John Henry Menton (in bed), Bernard Corrigan (in bed), Patsy Dignam (in bed), Paddy Dignam (in the grave).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Alone, what did Bloom hear ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The double reverberation of retreating feet on the heavenborn earth, the double vibration of a jew’s harp in the resonant lane.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Alone, what did Bloom feel ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The cold of interstellar space, thousands of degrees below freezing point or the absolute zero of Fahrenheit, Centigrade or Reaumur: the incipient intimations of proximate dawn.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Of what did bellchime and handtouch and footstep and lonechill remind him ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Of companions now in various manners in different places defunct : Percy Apjohn (killed in action, Modder River) Philip Gilligan (phthisis, Jervis Street hospital), Matthew F. Kane (accidental drowning, Dublin Bay), Philip Moisei (pyemia, Heytesbury street) Michael Hart (phthisis, Mater Misericordise hospital), Patrick Dignam (apoplexy, Sandymount).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What prospect of what phenomena inclined him to remain ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The disparition of three final stars, the diffusion of daybreak, the apparition of a new solar disk.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Had he ever been a spectator of those phenomena ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Once, in 1887 after a protracted performance of charades in the house of Luke Doyle, Kimmage, he had awaited with patience the apparition of the diurnal phenomenon, seated on a wall, his gaze turned in the direction of Mizrach, the east.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He remembered the initial paraphenomena ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;More active air, a matutinal distant cock, ecclesiastical clocks at various points, avine music, the isolated tread of an early wayfarer, the visible diffusion"
658,658,2,1,"of the light of an invisible luminous body, the first golden limb of the resurgent sun perceptible low on the horizon.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Did he remain ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;With deep inspiration he returned, retraversing the garden, reentering the passage, reclosing the door. With brief suspiration he reassumed the candle, reascended the stairs, reapproached the door of the front room, hallfloor, and reentered.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What suddenly arrested his ingress ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The right temporal lobe of the hollow sphere of his cranium came into contact with a solid timber angle where, an infinitesimal but sensible fraction of a second later, a painful sensation was located in consequence of anetcedent sensations transmitted and registered.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Describe the alterations effected in the disposition of the articles of furniture ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A sofa upholstered in prune plush had been translocated from opposite the door to the ingleside near the compactly furled Union Jack (an alteration which he had frequently intended to execute) : the blue and white checker inlaid majolicatopped table had been placed opposite the door in the place vacated by the prune plush sofa : the walnut sideboard (a projecting angle of which had momentarily arrested his ingress) had been moved from its position beside the door to a more advantageous but more perilous position in front of the door : two chairs had been moved from right and left of the ingleside to the position originally occupied by the blue and white checker inlaid majolicatopped table.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Describe them.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;One: a squat stuffed easychair with stout arms extended and backslanted to the rere, which, repelled in recoil, had then upturned an irregular fringe of a rectangular rug and now displayed on its amply upholstered seat a centralised diffusing and diminishing discolouration. The other : a slender splayfoot chair of glossy cane curves, placed directly opposite the former, its frame from top to seat and from seat to base being varnished dark brown, its seat being a bright circle of white plaited rush.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What significances attached to these two chairs ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Significances of similitude, of posture, of symbolism, of circumstantial evidence, of testimonial supermanence."
659,659,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What occupied the position originally occupied by the sideboard ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A vertical piano (Cadby) with exposed keyboard, its closed coffin supporting a pair of long yellow ladies’ gloves and an emerald ashtray containing four consumed matches, a partly consumed cigarette and two discoloured ends of cigarettes, its musicrest supporting the music in the key of G natural for voice and piano of Love's Old Sweet Song (words by G. Clifton Bingham, composed by J. L. Molloy, sung by Madam Antoinette Sterling) open at the last page with the final indications ad libitum, forte, pedal, animato, sustained, pedal, ritirando, close.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;With what sensations did Bloom contemplate in rotation these objects ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;With strain, elevating a candlestick : with pain, feeling on his right temple a contused tumescence : with attention, focussing his gaze on a large dull passive and slender bright active : with solicitation, bending and downturning the upturned rugfringe : with amusement, remembering Dr Malachi Mulligans scheme of colour containing the gradation of green : with pleasure, repeating the words and antecedent act and perceiving through various channels of internal sensibility the consequent and concomitant tepid pleasant diffusion of gradual discolouration.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;His next proceeding ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;From an open box on tbe majolicatopped table he extracted a black diminutive cone, one inch in height, placed it on its circular base on a small tin plate, placed his candlestick on the right corner of the mantelpiece, produced from his waistcoat a folded page of prospectus (illustrated) entitled Agendath Netaim, unfolded the same, examined it superficially, rolled it into a thin cylinder, ignited it in the candleflame, applied it when ignited to the apex of the cone till the latter reached the stage of rutilance, placed the cylinder in the basin of the candlestick disposing its unconsumed part in such a manner as to facilitate total combustion.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What followed this operation ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;That truncated conical crater summit of the diminutive volcano emitted a vertical and serpentine fume redolent of aromatic oriental incense.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What homothetic objects, other than the candlestick, stood on the mantelpiece ?"
660,660,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A timepiece of striated Connemara marble, stopped at the hour of 4.46 a. m. on the 21 March 1896, matrimonial gift of Matthew Dillon : a dwarf tree of glacial arborescence under at ransparent bellshade, matrimonial gift of Luke and Caroline Doyle : an embalmed owl, matrimonial gift of Alderman John Hooper.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What interchanges of looks took place between these three objects and Bloom ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In the mirror of the giltbordered pierglass the undecorated back of the dwarf tree regarded the upright back of the embalmed owl. Before the mirror the matrimonial gift of Alderman John Hooper with a clear melancholy wise bright motionless compassionate gaze regarded Bloom while Bloom with obscure tranquil profound motionless compassionated gaze regarded the matrimonial gift of Luke and Caroline Doyle.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What composite asymmetrical image in the mirror then attracted his attention ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The image of a solitary (ipsorelative) mutable (aliorelative) man.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Why solitary (ipsorelative)?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Brothers and sisters had he none.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Yet that man's father was his grandfather s son.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Why mutable (aliorelative)?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;From infancy to maturity he had resembled his maternal procreatrix. From maturity to senility he would increasingly resemble his paternal procreator.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What final visual impression was communicated to him by the mirror?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The optical reflection of several inverted volumes improperly arranged and not in the order of their common letters with scintillating titles on the two bookshelves opposite.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Catalogue these books.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Thom's Dublin Post Office Directory, 1886."
661,661,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Denis Florence M'Carthy’s Poetical Works (copper beechleaf bookmark at p. 5).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Shakespeare’s Works (dark crimson morocco, goldtooled).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The Useful Ready Reckoner (brown cloth).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The Secret History of the Court of Charles II (red cloth, tooled binding).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The Child's Guide (blue cloth).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;When We Were Boys by William O’Brien M. P. (green cloth, slightly faded, envelope bookmark at p. 217).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Thoughts from Spinoza (maroon leather).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The Story of the Heavens by Sir Robert Ball (blue cloth).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Ellis’s Three Trips to Madagascar (brown cloth, title obliterated).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The Stark-Munro Letters by A. Conan Doyle, property of the City of Dublin Public Library, 106 Capel Street, lent 21 May (Whitsun Eve) 1904, due 4 June 1904, 13 days overdue (black cloth binding, bearing white letternumber ticket).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Voyages in China by « Viator » (recovered with brown paper, red ink title).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Philosophy of the Talmud (sewn pamphlet).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Lockart’s Life of Napoleon (cover wanting, marginal annotations, minimising victories, aggrandising defeats of the protagonist).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Soll und Haben by Gustav Freytag (black boards, Gothic characters, cigarette coupon bookmark at p. 24).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Hozier’s History of the Russo-Turkish War (bronw cloth, 2 volumes, with gummed label, Garrison Library Governor’s Parade, Gibraltar, on verso of cover).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Laurence Bloomfield in Ireland by William Allingham (second edition, green cloth, gilt trefoil design, previous owner’s name on recto of flyleaf erased).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A Handbook of Astronomy (cover, brown leather, detached, 5 plates, antique letterpress long primer, author’s footnotes nonpareil, marginal clues brevier, captions small pica).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The Hidden Life of Christ (black boards)."
662,662,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In the Track of the Sun (yellow cloth, titlepage missing recurrent title intestation).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Physical Strength and How to Obtain It by Eugen Sandow (red cloth).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Short but yet Plain Elements of Geometry written in French by F. Ignat. Pardies and rendered into Engflih by John Harris D. D. London, printed for R. Knaplock at the Bifhop’s Head MDCCXI, with dedicatory epiftle to his worthy friend Charles Cox, efquire, Member<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;of Parliament for the burgh of Southwark and having ink calligraphed statement on the flyleaf certifying that the book was the property of Michael Gallagher, dated this 10th day of May 1822 and requefting the perfon who should find it, if the book should be loft or go aftray, to reftore it to Michael Gallagher, carpenter, Dufery Gate, Ennifcorthy, county Wicklow, the fineft place in the world.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What reflections occupied his mind during the process of reversion of the inverted volumes ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The necessity of order, a place for everything and everything in its place : the deficient appreciation of literature possessed by females : the incongruity of an apple incuneated in a tumbler and of an umbrella inclined in a closestool: the insecurity of hiding any secret document behind, beneath or between the pages of a book.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Which volume was the largest in bulk ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Hozier's History of the Russo-Turkish War.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What among other data did the second volume of the work in question contain ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The name of a decisive battle (forgotten), frequently remembered by a decisive officer, major Brian Cooper Tweedy (remembered).<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Why, firstly and secondly, did he not consult the work in question ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Firstly, in order to exercise mnemotechnic : secondly, because after an interval of amnesia, when seated at the central table, about to consult the work"
663,663,2,1,"in question, he remembered by mnemotechnic the name of the military engagement, Plevna.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What caused him consolation in his sitting posture ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The candour, nudity, pose, tranquillity, youth, grace, sex, counsel of a statue erect in the centre of the table, an image of Narcissus purchased by auction from P. A. Wren, 9 Bachelor’s Walk.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What caused him irritation in his sitting posture ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Inhibitory pressure of collar (size 17) and waistcoat (5 buttons), two articles of clothing superfluous in the costume of mature males and inelastic to alterations of mass by expansion.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;How was the irritation allayed ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He removed his collar, with contained black necktie and collapsible stud, from his neck to a position on the left of the table. He unbuttoned successively in reversed direction waistcoat, trousers, shirt and vest along the medial line of irregular incrispated black hairs extending in triangular convergence from the pelvic basin over the circumference of the abdomen and umbilicular fossicle along the medial line of nodes to the intersection of the sixth pectoral vertebrae, thence produced both ways at right angles and terminating in circles described about two equidistant points, right and left, on the summits of the mammary prominences. He unbraced successively each of six minus one braced trouser buttons, arranged in pairs, of which one incomplete.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What involuntary actions followed ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He compressed between 2 fingers the flesh circumjacent to a cicatrice in the left infracostal region below the diaphragm resulting from a sting inflicted 2 weeks and 3 days previously (23 May 1904) by a bee. He scratched imprecisely with his right hand, though insensible of prurition, various points and surfaces of his partly exposed, wholly ablutedskin. He inserted his left hand into the left lower pocket of his waistcoat and extracted and replaced a silver coin (1 shilling), placed there (presumably) on the occasion (10 October 1903) of the interment of Mrs Emily Sinico, Sydney Parade."
664,664,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Compile the budget for 16 June 1904<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Debit<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Credit<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;£. s. D.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Pork kidney..................0.0. 3<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Copy Freeman s Journal. ... 0.0. 1<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Bath and gratification .... 0.1. 6<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Tramfare........................0.0. 1<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In MemoriamPatrickDignam. 0. 5. 0<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Banbury cakes. .............0.0. 1<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Lunch......... . . . 0.0. 7<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Renewal fee for book .... 0. 1. 0 Packet notepaper and enve-lopes........................0. 0. 2<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Dinner and gratification. . . 0. 2. 0<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Postal order and stamp ... 0. 2. 8<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Tramfare........................0. 0. 1<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Pig’s Foot.................0. 0. 4<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Sheep’s Trotter ....... 0.0. 3<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Cake Fry’s plain chocolate. . 0. 0. 1<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Square soda bread..........0.0. 4<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Coffee and bun..............0.0. 4<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Loan (Stephen Dedalus) refun-ded..........................1. 7. 0<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Balance .... 0.16. 6<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;£. S. D.<br>9<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Cash in hand..................0. 4. 9<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Commission recd. Freeman's<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Journal........................1. 7. 6<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Loan (Stephen Dedalus) .... 1. 7. 0<br>2. 19. 3<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;£. 2.19. 3<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Did the process of divestiture continue ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Sensible of a benignant persistant ache in his footsoles he extended his foot to one side and observed the creases, protuberances and salient points caused by foot pressure in the course of walking repeatedly in several different directions, then, inclined, he disnoded the laceknots, unhooked and loosened the laces, took off each of his two boots for the second time, detached the partially moistened right sock through the fore part of which the nail of his great toe had again effracted, raised his right and, having unhooked a purple elastic sock suspender, took off his right sock, placed his unclothed right foot on the margin of the seat of his chair, picked at and gently lacerated the protruding part of the great toenail, raised the part lacerated to his nostrils and inhaled the odour of the quick, then with satisfaction threw away the lacerated unguial fragment."
665,665,2,1,"&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Why with satisfaction ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Because the odour inhaled corresponded to other odours inhaled of other unguial fragments, picked and lacerated by Master Bloom, pupil of Mrs Ellis’s juvenile school, patiently each night in the act of brief genuflection and nocturnal prayer and ambitious meditation.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In what ultimate ambition had all concurrent and consecutive ambitions now coalesced ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Not to inherit by right of primogeniture, gavelkind or borough English, or possess in perpetuity an extensive demesne of a sufficient number of acres, roods and perches, statute land measure (valuation £ 42), of grazing turbary surrounding a baronial hall with gatelodge and carriage drive nor, on the other hand, a terracehouse or semidetached villa, described as Rus in Urbe or Qui Si Sana, but to purchase by private treaty in fee simple a thatched bungalowshaped 2 storey dwellinghouse of southerly aspect, surmounted by vane and lightning conductor, connected with the earth, with porch covered by parasitic plants (ivy or Virginia creeper), halldoor, olive green, with smart carriage finish and neat doorbrasses, stucco front with gilt tracery at eaves and gable, rising, if possible, upon a gentle eminence with agreeable prospect from balcony with stone pillar parapet over unoccupied and unoccupyable interjacent pastures and standing in 5 or 6 acres of its own ground, at such a distance from the nearest public thoroughfare as to render its houselights visible at night above and through a quickset hornbeam hedge of topiary cutting, situate at a given point not less than<br>1 statute mile from the periphery of the metropolis, within a time limit of not more than 5 minutes from tram or train line, (e. g. Dundrum, south, or Sutton, north, both localities equally reported by trial to ressemble the terrestrial poles in being favourable climates for phthisical subjects), the premises to be held under feefarmgrant, lease 999 years, the messuage to consist of 1 drawingroom with baywindow (2 lancets), thermometer affixed, 1 sittingroom, 4 bedrooms,<br>2 servants’ rooms, tiled kitchen with close range and scullery, lounge hall fitted with linen wallpresses, fumed oak sectional bookcase containing the Encyclopaedia Brittanica and New Century Dictionary, transverse obsolete medieval and oriental weapons, dinner gong, alabaster lamp, bowl pendant, vulcanite automatic telephone receiver with adjacent directory, handtufted Axminster carpet with cream ground and trellis border, loo table with pillar and claw legs, hearth with massive firebrasses and ormolu mantel chronometer clock, guaranteed timekeeper with cathedral chime, barometer with hygrographic chart,"
666,666,2,1,"comfortable lounge settees and corner fitments, upholstered in ruby plush with good springing and sunk centre, three banner Japanese screen and cuspidors (club style, rich winecoloured leather, gloss renewable with a minimum of labour by use of linseed oil and vinegar) and pyramidically prismatic central chandelier lustre, bentwood perch with a fingertame parrot (expurgated language), embossed mural paper at 10/- per dozen with transverse swags of carmine floral design and top crown frieze, staircase, three continuous flights at successive right angles, of varnished cleargrained oak, treads and risers, newel, balusters and handrail, with steppedup panel dado, dressed with camphorated wax, bathroom, hot and cold supply, reclining and shower : water closet on mezzanine provided with opaque singlepane oblong window, tipup seat, bracket lamp, brass tierod brace, armrests, footstool and artistic oleograph on inner face of door : ditto, plain : servants’ apartments with separate sanitary and hygienic necessaries for cook, general and betweenmaid (salary, rising by biennial unearned increments of £ 2, with comprehensive fidelity insurance, annual bonus (£1) and retiring allowance (based on the 65 system) after 30 years’ service, pantry, buttery, larder, refrigerator, outoffices, coal and wood cellarage with winebin (still and sparkling vintages) for distinguished guests, if entertained to dinner (evening dress), carbon monoxide gas supply throughout.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What additional attractions might the grounds contain ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;As addenda, a tennis and fives court, a shrubbery, a glass summerhouse with tropical palms, equipped in the best botanical manner, a rockery with waterspray, a beehive arranged on humane principles, oval flowerbeds in rectangular grassplots set with eccentric ellipses of scarlet and chrome tulips blue scillas, crocuses, polyanthus, sweet William, sweet pea, lily of the valley, [bulbs obtainable, from sir James W. Mackey (Limited)] wholesale and retail seed and bulb merchant and nurseryman, agent for chemical manures, 23 Sackville Street, upper), an orchard, kitchen garden and vinery, protected against illegal trespassers by glasstopped mural enclosures, a lumbershed with padlock for various inventoried implements.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;As ?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Eeltraps, lobsterpots, fishingrods, hatchet, steelyard, grindstone, clodcrusher, swatheturner, carriagesack, telescope ladder, 10 tooth rake, washing clogs, haytedder, tumbling rake, billhook, paintpot, brush, hoe and so on."
