guid,title,comments,Published status,body,
540,540,2,1,"bitchbody. She kicked the bucket. (Tears of molten butter fall from his eyes into the scone.) Our great sweet mother! Epi oinopa ponton.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE MOTHER<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Comes nearer, breathing upon him softly her breath of wetted ashes.) All must go through it, Stephen. More women than men in the world. You too. Time will come.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Choking with fright, remorse and horror.) They said I killed you, mother. He offended your memory. Cancer did it, not I. Destiny.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE MOTHER<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(A green rill of bile trickling from a side of her mouth.) You sang that song to me. Love’s bitter mystery.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Eagerly.) Tell me the word, mother, if you know now. The word known to all men.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE MOTHER<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Who saved you the night you jumped into the train at Dalkey with Paddy Lee? Who had pity for you when you were sad among the strangers? Prayer is all powerful. Prayer for the suffering souls in the Ursuline manual, and forty days indulgence. Repent, Stephen.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The ghoul! Hyena!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE MOTHER<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I pray for you in my other world. Get Dilly to make you that boiled rice every night after your brain work. Years and years I loved you, O my son, my firstborn, when you lay in my womb.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ZOE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Fanning herself with the grate fan.) I'm melting!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;FLORRY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Points to Stephen.) Look! He’s white.",
541,541,2,1,"BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Goes to the window to open it more.) Giddy.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE MOTHER<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(With smouldering eyes.) Repent! O, the fire of hell!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Panting.) The corpsechewer! Raw head and bloody bones!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE MOTHER<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Her face drawing near and nearer, sending out an ashen breath.) Beware! (She raises her blackened, withered right arm slowly towards Stephen's breast with outstretched fingers.) Beware! God’s hand! (A green crab with malignant red eyes sticks deep its grinning claws in Stephen's heart.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Strangled with rage.) Shite! (His features grow drawn and grey and old.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(At the window.) What?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Ah non, par exemple! The intellectual imagination! With me all or not at all. Non serviam!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;FLORRY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Give him some cold water. Wait. (She rushes out.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE MOTHER<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Wrings her hands slowly, moaning desperately.) O Sacred Heart of Jesus, have mercy on him! Save him from hell, O divine Sacred Heart!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;No! No! No! Break my spirit all of you if you can! I’ll bring you all to heel!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE MOTHER<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In the agony of her deathrattle.) Have mercy on Stephen, Lord, for my",
542,542,2,1,"sake! Inexpressible was my anguish when expiring with love, grief and agony on Mount Calvary.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Nothung!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(He lifts his ashplant high with both hands and smashes the chandelier. Time’s livid final flame leaps and, in the following darkness, ruin of all space, shattered glass and toppling masonry.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE GASJET<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Pwfungg!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Stop!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;LYNCH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Rushes forward and seizes Stephen's hand.) Here! Hold on! Don’t run amok!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLA<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Police!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Stephen, abandoning his ashplant, his head and arms thrown back stark, beats the ground and flees from the room past the whores at the door.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLA<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Screams.) After him!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(The two whores rush to the hall doors. Lynch and Kitty and Zoe stampede from the room. They talk excitedly. Bloom follows, returns.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE WHORES<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Jammed in the doorway, pointing.) Down there.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ZOE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Pointing.) There. There’s something up.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLA<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Who pays for the lamp? (She seizes Bloom’s coattail.) There. You were with him. The lamp’s broken.",
543,543,2,1,"BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Rushes to the hall, rushes back.) What lamp, woman?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A WHORE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He tore his coat.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLA<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Her eyes hard with anger and cupidity, points.) Who’s to pay for that? Ten shillings. You’re a witness.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Snatches up Stephen's ashplant.) Me? Ten shillings? Haven’t you lifted enough off him? Didn’t he... !<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLA<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Loudly.) Here, none of your tall talk. This isn’t a brothel. A ten shilling house.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(His hand under the lamp, pulls the chain. Pulling, the gasjet lights up a crushed mauve purple shade. He raises the ashplant.) Only the chimney’s broken. Here is all he...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLA<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Shrinks back and screams.) Jesus! Don’t <br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Warding off a blow). To show you how he hit the paper. There’s not a sixpenceworth of damage done. Ten shillings!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;FLORRY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(With a glass of water, enters.) Where is he?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLA<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Do you want me to call the police?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;O, I know. Bulldog on the premises. But he’s a Trinity student. Patrons of your establishment. Gentlemen that pay the rent. (He makes a masonic",
544,544,2,1,"sign.) Know what I mean? Nephew of the vicechancellor. You don’t want a scandal.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLA<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Angrily.) Trinity. Coming down here ragging after the boat races and paying nothing. Are you my commander here? Where is he? I’ll charge him. Disgrace him, I will. (She shouts.) Zoe! Zoe!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Urgently.) And if it were your own son in Oxford! (Warningly.) I know.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLA<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Almost speechless.) Who are you incog?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ZOE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In the doorway.) There’s a row on.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What? Where? (He throws a shilling on the table and shouts.) That’s for the chimney. Where  I need mountain air.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(He hurries out through the hall. The whores point. Florry follows, spilling water from her tilted tumbler. On the doorstep all the whores clustered talk volubly, pointing to the right where the fog has cleared off. From the left arrives a jingling hackney car. It slows to in front of the house. Bloom at the halldoor perceives Corny Kelleher who is about to dismount from the car with two silent lechers. He averts his face. Bella from within the hall urges on her whores. They blow ickylickysticky yumyum kisses. Corny Kelleher replies with a ghostly lewd smile. The silent lechers turn to pay the jarvey. Zoe and Kitty still point right. Bloom, parting them swiftly, draws his caliph's hood and poncho and hurries down the steps with sideways face. Incog Haroun al Raschid, he flits behind the silent lechers and hastens on by the railings with fleet step of a pard strewing the drag behind him, torn envelopes drenched in aniseed. The ashplant marks his stride. A pack of bloodhounds led by Hornblower of Trinity brandishing a dogwhip in tallyho cap, and an old pair of grey trousers, follows from far, picking up the scent, nearer, baying, panting, at fault, breaking away, throwing their tongues, biting his heels, leaping at his tail. He walks, runs, zigzags,",
545,545,2,1,"gallops, lugs laid back. He is pelted with gravel, cabbagestumps, biscuitboxes, eggs, potatoes, dead codfish, woman's slipperslappers. After him, freshfound, the hue and cry zigzag gallops in hot pursuit of follow my leader : 65 C 66 C night watch, John Henry Menton, Wisdom Hely, V. B. Dillon, Councillor Nannetti, Alexander Keyes, Larry O’Rourke, Joe Cuffe, Mrs O’Dowd, Pisser Burke, The Nameless One, Mrs Riordan, The Citizen, Garryowen, Whatdoyoucallhim, Strangeface, Fellowthatslike, Sawhimbefore, Chapwith, Chris Callinan, sir Charles Cameron, Benjamin Dollard, Lenehan, Bartell d’Arcy, Joe Hynes, red Murray, editor Brayden, T. M. Healy, Mr Justice Fitzjgibbon, John Howard Parnell, the reverend Tinned Salmon, Professor Joly, Mrs Breen, Denis Breen, Theodore Purefoy, Mina Purefoy, the Westland Row postmistress, C. P. McCoy, friend of Lyons, Hoppy Holohan, man in the street, other man in the street, Footballboots, pugnosed driver, rich protestant lady, Davy Byrne, Mrs Ellen Mc Guinness, Mrs Joe Gallaher, George Lidwell, Jimmy Henry on corns, Superintendent Laracy, Father Cowley, Crofton out of the Collector General’s, Dan Dawson, dental surgeon Bloom with tweezers, Mrs Bob Doran, Mrs Kennefick, Mrs Wyse Nolan, John Wyse Nolan, handsomemarriedwomanrubbedagainstwidebehindin-Clonskea tram, the bookseller of Sweets of Sin, Miss Dubedatandshe-didbedad, Mesdames Gerald and Stanislaus Moran of Roebuck, the managing clerk of Drimmie’s, colonel Hayes, Mastiansky, Citron, Penrose, Aaron Figatner, Moses Herzog, Michael E. Geraghty, Inspector Troy, Mrs Galbraith, the constable off Eccles Street corner, old doctor Brady with stethoscope, the mystery man on the beach, a retriever, Mrs Miriam Dandrade and all her lovers.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE HUE AND CRY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Helterskelterpelterwelter.) He’s Bloom! Stop Bloom! Stopabloom! Stopper-robber! Hi! Hi! Stop him on the corner!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(At the corner of Beaver Street beneath the scaffolding Bloom panting stops on the fringe of the noisy quarelling knot, a lot not knowing a jot what hi! hi! row and wrangle round the whowhat brawlaltogether.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(With elaborate gestures, breathing deeply and slowly.) You are my guests.",
546,546,2,1,"The uninvited. By virtue of the fifth of George and seventh of Edward. History to blame. Fabled by mothers of memory.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(To Cissy Caffrey.) Was he insulting you?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Addressed her in vocative feminine. Probably neuter. Ungenitive.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;VOICES<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;No, he didn’t. The girl’s telling lies. He was in Mrs Cohen’s. What’s up? Soldiers and civilians.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CISSY CAFFREY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I was in company with the soldiers and they left me to do — you know and the young man ran up behind me. But I’m faithful to the man that’s treating me though I’m only a shilling whore.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Catches sight of Kitty’s and Lynch’s heads.) Hail, Sisyphus. (He points to himself and the others.) Poetic. Neopoetic.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;VOICES<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;She’s faithfultheman.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CISSY CAFFREY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Yes, to go with him. And me with a soldier friend.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE COMPTON<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He doesn’t half want a thick ear, the blighter. Biff him one, Harry.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(To Cissy.) Was he insulting you while me and him was having a piss?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;LORD TENNYSON<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In Union Jack blazer and cricket flannels, bareheaded, flowingbearded.) Their’s not to reason why.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE COMPTON<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Biff him, Harry.",
547,547,2,1,"STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(To Private Compton.) I don’t know your name but you are quite right. Doctor Swift says one man in armour will beat ten men in their shirts. Shirt is synechdoche. Part for the whole.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CISSY CAFFREY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(To the crowd.) No, I was with the private.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Amiably.) Why not? The bold soldier boy. In my opinion every lady for example...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(His cap awry, advancing to Stephen.) Say, how would it be, governor, if I was to bash in your jaw?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Looks up in the sky.) How? Very unpleasant. Noble art of selfpretence. Personally, I detest action. (He waves his hand.) Hand hurts me slightly. Enfin, ce sont vos oignons. (To Cissy Caffrey.) Some trouble is on here. What is it, precisely?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;DOLLY GRAY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(From her balcony waves her handkerchief, giving the sign of the heroine of Jericho.) Rahab. Cook’s son, goodbye. Safe home to Dolly. Dream of the girl you left behind and she will dream of you.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(The soldiers turn their swimming eyes.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Elbowing through the crowd, plucks Stephen’s sleeve vigorously.) Come now, professor, that carman is waiting.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Turns.) Eh? (He disengages himself.) Why should I not speak to him or to any human being who walks upright upon this oblate orange? (He points his finger.) I’m not afraid of what I can talk to if I see his eye. Retaining the perpendicular.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(He staggers a pace back.)",
548,548,2,1,"BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Propping him.) Retain your own.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Laughs emptily.) My centre of gravity is displaced. I have forgotten the trick. Let us sit down somewhere and discuss. Struggle for life is the law of existence but modern philirenists, notably the tsar and the king of England, have invented arbitration. (He taps his brow.) But in here it is I must kill the priest and the king.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BIDDY THE CLAP<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Did you hear what the professor said? He’s a professor out of the college,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CUNTY KATE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I did. I heard that.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BIDDY THE CLAP<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;He expresses himself with much marked refinement of phraseology.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CUNTY KATE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Indeed, yes. And at the same time with such apposite trenchancy.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Pulls himself free and comes forward.) What’s that you're saying about my king?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Edward the Seventh appears in an archway. He wears a white jersey on which an image of the Sacred Heart is stitched, with the insignia of Garter and Thistle, Golden Fleece, Elephant of Denmark, Skinner's and Probyn's horse, Lincoln’s Inns’ bencher and ancient and honourable artillery company of Massachussets. He sucks a red jujube. He is robed as a grand elect perfect and sublime mason with trowel and apron, marked made in Germany. In his left hand he holds a plasterer's bucket on which is printed : Défense d’uriner. A roar of welcome greets him.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;EDWARD THE SEVENTH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Slowly, solemnly but indistinctly.) Peace, perfect peace. For identification bucket in my hand. Cheerio, boys. (He turns to his subjects.) We have come",
549,549,2,1,"here to witness a clean straight fight and we heartily wish both men the best of good luck. Mahak makar a back.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(He shakes hands with Private Carr, Private Compton, Stephen, Bloom and Lynch. General applause. Edward the Seventh lifts the bucket graciously in acknowledgement.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(To Stephen.) Say it again.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Nervous, friendly, pulls himself up.) I understand your point of view though I have no king myself for the moment. This is the age of patent medicine. A discussion is difficult down here. But this is the point. You die for your country, suppose. (He places his arm on Private Carr's sleeve.) Not that I wish it for you. But I say : Let my country die for me. Up to the present it has done so. I don’t want it to die. Damn death. Long live life!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;EDWARD THE SEVENTH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Levitates over heaps of slain in the garb and with the halo of Joking Jesus, a white jujube in his phosphorescent face.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;My methods are new and are causing surprise.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;To make the blind see I throw dust in their eyes.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Kings and unicorns! (He falls back a pace.) Come somewhere and we’ll... What was that girl saying?...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE COMPTON<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Eh, Harry, give him a kick in the knackers. Stick one into Jerry.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(To the privates, softly.) He doesn’t know what he’s saying. Taking a little more than is good for him. Absinthe, the greeneyed monster. I know him. He’s a gentleman, a poet. It’s all right.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Nods, smiling and laughing.) Gentleman, patriot, scholar and judge of impostors.",
550,550,2,1,"PRIVATE CARR<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I don’t give a bugger who he is.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PRIVATE COMPTON We don’t give a bugger who he is.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I seem to annoy them. Green rag to a bull.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Kevin Egan of Paris in black Spanish tasselled shirt and peep-o’-day boy’s hat signs to Stephen.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;KEVIN EGAN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;H’lo! Bonjour! The vieille ogresse with the dents jaunes.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Patrice Egan peeps from behind, his rabbit face nibbling a quince leaf.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;PATRICE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Socialiste!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;DON EMILE PATRIZIO FRANZ RUPERT POPE HENNESSY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In medieval hauberk, two wild geese valant on his helm, with noble indignation points a mailed hand against the privates.) Werf those eykes to footboden, big grand porcos of johnyellows todos covered of gravy!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(To Stephen.) Come home. You’ll get into trouble.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STEPHEN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Swaying.) I don't avoid it. Hé provokes my intelligence.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BIDDY THE CLAP<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;One immediately observes that he is of patrician lineage.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE VIRAGO<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Green above the red, says he. Wolfe Tone.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE BAWD<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;The red’s as good as the green, and better. Up the soldiers! Up King Edward!",
